64.509;95.325
64.609;95.537
64.709;95.537
64.809;95.809
64.910;96.128
65.010;96.128
65.110;96.447
65.210;96.713
65.310;96.997
65.410;96.997
65.511;97.256
65.611;97.494
65.711;97.494
65.811;97.706
65.911;97.891
66.011;98.059
66.111;98.059
66.211;98.238
66.311;98.450
66.411;98.694
66.511;98.694
66.612;98.981
66.712;99.278
66.813;99.278
66.913;99.672
67.013;100.191
67.113;100.625
67.214;100.625
67.314;101.166
67.414;101.722
67.514;101.722
67.614;102.297
67.714;102.881
67.814;103.481
67.914;103.481
68.015;104.131
68.115;104.769
68.215;105.291
68.315;105.291
68.415;105.650
68.515;105.863
68.615;105.863
68.715;105.975
68.815;106.025
68.915;106.034
69.015;106.034
69.115;106.025
69.215;105.647
69.315;105.647
69.415;98.706
69.515;81.359
69.615;32.175
69.717;32.175
69.817;7.703
69.917;5.941
70.017;5.941
70.117;3.569
70.217;5.316
70.317;15.687
70.417;15.687
70.517;25.794
70.618;30.234
70.718;30.234
70.818;43.678
70.918;60.922
71.018;71.441
71.118;71.441
71.219;77.897
71.319;82.200
71.419;82.200
71.519;85.672
71.619;88.016
71.719;89.828
71.819;89.828
71.920;90.856
72.020;91.775
72.120;92.269
72.220;92.269
72.320;92.703
72.420;92.869
72.520;92.869
72.620;93.109
72.720;93.278
72.820;93.509
72.921;93.509
73.021;93.641
73.121;93.803
73.221;93.906
73.321;93.906
73.423;94.031
73.523;94.131
73.623;94.131
73.723;94.303
73.823;94.512
73.924;94.738
74.024;94.738
74.124;94.891
74.224;95.000
74.324;95.050
74.424;95.050
74.525;95.081
74.626;95.072
74.726;95.072
74.828;95.050
74.928;95.022
75.029;94.997
75.129;94.997
75.229;94.978
75.329;94.959
75.429;94.959
75.529;94.941
75.629;94.925
75.729;94.916
75.830;94.916
75.930;94.906
76.030;94.900
76.130;94.900
76.230;94.897
76.330;94.891
76.430;94.884
76.530;94.884
76.630;94.875
76.731;94.863
76.831;94.863
76.931;94.847
77.031;94.825
77.131;94.784
77.231;94.784
77.331;94.728
77.432;94.653
77.532;94.653
77.632;94.572
77.733;94.491
77.833;94.425
77.933;94.425
78.033;94.372
78.133;94.312
78.233;94.250
78.335;94.250
78.436;94.184
78.536;94.116
78.636;94.116
78.736;94.053
78.836;93.972
78.937;93.875
79.037;93.875
79.137;93.775
79.237;93.681
79.338;93.681
79.438;93.597
79.539;93.509
79.639;93.425
79.739;93.425
79.839;93.350
79.939;93.281
80.039;93.216
80.139;93.216
80.241;93.137
80.340;93.041
80.440;93.041
80.542;92.928
80.642;92.806
80.742;92.694
80.842;92.694
80.942;92.556
81.042;92.428
81.142;92.328
81.242;92.328
81.342;92.247
81.443;92.181
81.543;92.181
81.643;92.144
81.743;92.131
81.843;92.116
81.943;92.116
82.043;92.100
82.143;92.088
82.243;92.088
82.343;92.078
82.443;92.072
82.543;92.066
82.644;92.066
82.744;92.059
82.844;92.053
82.944;92.053
83.044;92.050
83.145;92.044
83.245;92.034
83.345;92.034
83.445;92.028
83.545;92.022
83.645;92.019
83.745;92.019
83.845;92.022
83.945;92.031
84.045;92.031
84.145;92.053
84.245;92.088
84.345;92.128
84.446;92.128
84.546;92.169
84.646;92.206
84.746;92.247
84.846;92.247
84.946;92.297
85.046;92.347
85.146;92.347
85.246;92.384
85.346;92.431
85.446;92.503
85.546;92.503
85.646;92.578
85.746;92.697
85.846;92.697
85.948;92.863
86.048;93.097
86.148;93.397
86.249;93.397
86.349;93.738
86.449;94.081
86.550;94.081
86.650;94.422
86.750;94.731
86.850;95.012
86.950;95.012
87.050;95.272
87.150;95.503
87.250;95.503
87.350;95.709
87.450;95.894
87.550;96.075
87.651;96.075
87.751;96.284
87.851;96.522
87.951;96.797
88.051;96.797
88.151;97.128
88.251;97.503
88.351;97.503
88.451;97.922
88.551;98.384
88.651;98.800
88.751;98.800
88.853;99.375
88.953;99.891
89.053;99.891
89.153;100.406
89.253;100.941
89.353;101.528
89.453;101.528
89.553;102.122
89.653;102.622
89.753;102.622
89.853;102.934
89.953;103.172
90.054;103.312
90.154;103.312
90.254;103.372
90.354;103.387
90.455;103.387
90.555;103.387
90.655;103.369
90.755;100.925
90.856;100.925
90.956;88.603
91.056;67.041
91.156;67.041
91.256;13.953
91.356;8.409
91.456;3.297
91.556;3.297
91.656;4.369
91.757;8.569
91.857;8.569
91.957;20.666
92.057;27.803
92.157;33.547
92.257;33.547
92.357;48.888
92.457;63.031
92.558;63.031
92.658;71.269
92.758;77.234
92.858;80.966
92.959;80.966
93.059;84.134
93.159;86.312
93.259;86.312
93.359;88.000
93.459;89.031
93.559;89.678
93.659;89.678
93.759;90.200
93.859;90.534
93.959;90.534
94.059;90.741
94.159;90.903
94.259;91.128
94.359;91.128
94.459;91.294
94.559;91.434
94.659;91.434
94.759;91.506
94.859;91.606
94.959;91.669
95.059;91.669
95.159;91.766
95.259;91.887
95.359;92.094
95.459;92.094
95.559;92.272
95.659;92.412
95.759;92.412
95.859;92.484
95.959;92.528
96.059;92.534
96.159;92.534
96.259;92.519
96.359;92.488
96.459;92.488
96.559;92.463
96.659;92.437
96.759;92.419
96.859;92.419
96.959;92.403
97.059;92.387
97.159;92.387
97.259;92.372
97.360;92.356
97.460;92.344
97.560;92.344
97.660;92.328
97.760;92.319
97.859;92.319
97.959;92.309
98.060;92.303
98.160;92.287
98.260;92.287
98.362;92.262
98.462;92.238
98.562;92.206
98.663;92.206
98.763;92.166
98.863;92.103
98.963;92.103
99.064;92.025
99.164;91.931
99.265;91.834
99.365;91.834
99.465;91.734
99.565;91.653
99.665;91.578
99.765;91.578
99.865;91.503
99.966;91.437
100.066;91.437
100.166;91.347
100.266;91.278
100.366;91.200
100.466;91.200
100.567;91.116
100.667;91.022
100.767;91.022
100.867;90.934
100.968;90.847
101.068;90.781
101.168;90.781
101.268;90.713
101.368;90.637
101.468;90.637
101.569;90.566
101.669;90.509
101.769;90.463
101.869;90.463
101.969;90.412
102.069;90.350
102.169;90.350
102.270;90.272
102.370;90.178
102.470;90.066
102.571;90.066
102.671;89.941
102.771;89.828
102.871;89.828
102.971;89.700
103.071;89.606
103.172;89.525
103.272;89.525
103.372;89.475
103.472;89.450
103.573;89.450
103.673;89.434
103.773;89.416
103.873;89.406
103.973;89.406
104.074;89.400
104.174;89.400
104.274;89.400
104.374;89.400
104.474;89.400
104.574;89.397
104.674;89.397
104.774;89.394
104.874;89.391
104.974;89.387
105.074;89.387
105.174;89.384
105.274;89.384
105.374;89.384
105.474;89.384
105.574;89.400
105.674;89.419
105.774;89.419
105.874;89.450
105.974;89.491
106.074;89.491
106.174;89.541
106.274;89.606
106.374;89.669
106.474;89.669
106.574;89.728
106.674;89.812
106.774;89.812
106.874;89.900
106.974;89.991
107.074;90.075
107.174;90.075
107.274;90.162
107.374;90.269
107.474;90.269
107.574;90.378
107.674;90.544
107.774;90.769
107.874;90.769
107.976;91.072
108.076;91.497
108.176;91.497
108.276;91.912
108.376;92.325
108.476;92.706
108.576;92.706
108.676;93.025
108.776;93.294
108.876;93.294
108.976;93.528
109.076;93.709
109.177;93.894
109.277;93.894
109.377;94.056
109.477;94.231
109.577;94.231
109.678;94.381
109.778;94.588
109.879;94.828
109.979;94.828
110.079;95.128
110.179;95.500
110.279;95.500
110.379;95.928
110.479;96.397
110.579;96.909
110.679;96.909
110.780;97.506
110.880;98.041
110.980;98.041
111.080;98.581
111.182;99.119
111.282;99.606
111.382;99.606
111.482;100.222
111.582;100.812
111.682;100.812
111.784;101.347
111.884;101.650
111.984;101.825
112.084;101.825
112.184;101.912
112.284;101.947
112.384;101.950
112.484;101.950
112.586;101.941
112.686;101.603
112.786;101.603
112.886;94.947
112.986;78.281
113.086;53.069
113.186;53.069
113.287;11.116
113.387;2.147
113.487;2.147
113.587;6.553
113.688;1.619
113.789;9.906
113.889;9.906
113.989;20.794
114.089;27.034
114.189;27.034
114.289;33.731
114.389;48.956
114.490;63.319
114.590;63.319
114.690;70.581
114.791;76.434
114.891;76.434
114.991;79.628
115.091;83.284
115.191;84.812
115.290;84.812
115.391;86.644
115.492;87.125
115.592;88.234
115.692;88.234
115.792;88.387
115.892;88.906
115.992;88.906
116.092;88.887
116.192;89.244
116.292;89.303
116.392;89.303
116.492;89.559
116.593;89.581
116.693;89.581
116.793;89.713
116.893;89.719
116.993;89.806
117.094;89.806
117.194;89.838
117.294;89.941
117.394;89.941
117.496;90.075
117.596;90.303
117.696;90.416
117.796;90.416
117.896;90.541
117.996;90.584
118.096;90.584
118.198;90.603
118.298;90.591
118.398;90.572
118.498;90.572
118.598;90.544
118.698;90.522
118.799;90.522
118.899;90.503
118.999;90.491
119.099;90.478
119.199;90.478
119.299;90.466
119.399;90.453
119.499;90.453
119.599;90.441
119.699;90.428
119.799;90.416
119.899;90.416
119.999;90.406
120.099;90.400
120.199;90.391
120.299;90.391
120.399;90.372
120.499;90.341
120.599;90.341
120.699;90.316
120.800;90.278
120.900;90.238
121.000;90.238
121.101;90.178
121.201;90.100
121.301;90.100
121.403;90.022
121.503;89.931
121.603;89.847
121.703;89.847
121.803;89.781
121.903;89.734
122.003;89.675
122.103;89.675
122.203;89.613
122.304;89.547
122.404;89.547
122.504;89.475
122.604;89.400
122.704;89.312
122.805;89.312
122.905;89.222
123.005;89.131
123.105;89.131
123.205;89.047
123.305;88.978
123.406;88.909
123.506;88.909
123.606;88.834
123.706;88.759
123.806;88.759
123.906;88.691
124.006;88.631
124.106;88.575
124.207;88.575
124.307;88.506
124.407;88.422
124.507;88.325
124.607;88.325
124.707;88.209
124.807;88.097
124.907;88.097
125.007;87.956
125.107;87.822
125.207;87.719
125.307;87.719
125.407;87.637
125.507;87.575
125.607;87.575
125.707;87.537
125.808;87.525
125.908;87.506
126.008;87.506
126.110;87.491
126.210;87.488
126.310;87.494
126.410;87.494
126.511;87.506
126.611;87.516
126.711;87.516
126.813;87.522
126.914;87.525
127.014;87.525
127.114;87.525
127.214;87.525
127.314;87.525
127.414;87.525
127.514;87.522
127.614;87.522
127.714;87.525
127.814;87.525
127.914;87.541
128.015;87.572
128.115;87.613
128.215;87.613
128.315;87.672
128.416;87.744
128.516;87.744
128.616;87.866
128.716;87.956
128.817;88.056
128.917;88.056
129.017;88.166
129.117;88.300
129.217;88.300
129.317;88.422
129.417;88.541
129.517;88.659
129.617;88.659
129.717;88.791
129.817;88.928
129.917;88.928
130.017;89.125
130.117;89.381
130.217;89.703
130.317;89.703
130.417;90.103
130.517;90.556
130.617;90.556
130.717;91.016
130.817;91.437
130.917;91.812
131.017;91.812
131.117;92.125
131.217;92.397
131.317;92.641
131.417;92.641
131.517;92.859
131.617;93.062
131.717;93.062
131.817;93.256
131.917;93.425
132.017;93.644
132.117;93.644
132.217;93.884
132.317;94.153
132.417;94.153
132.517;94.481
132.617;94.856
132.717;95.266
132.816;95.266
132.917;95.703
133.018;96.159
133.118;96.159
133.218;96.631
133.318;97.122
133.418;97.616
133.518;97.616
133.619;98.113
133.719;98.650
133.819;99.225
133.919;99.225
134.019;99.747
134.119;100.150
134.219;100.150
134.319;100.416
134.419;100.569
134.519;100.641
134.619;100.641
134.720;100.669
134.820;100.672
134.920;100.672
135.020;100.669
135.121;100.547
135.221;95.728
135.321;95.728
135.421;80.747
135.521;55.963
135.621;55.963
135.721;11.147
135.821;3.103
135.922;6.122
136.022;6.122
136.122;1.484
136.222;10.766
136.322;10.766
136.422;21.000
136.522;26.575
136.622;33.931
136.722;33.931
136.822;48.937
136.922;62.378
137.022;62.378
137.122;68.406
137.223;74.656
137.324;77.759
137.424;77.759
137.524;81.641
137.624;83.325
137.724;85.637
137.824;85.637
137.924;86.300
138.024;87.541
138.124;87.541
138.224;87.791
138.324;88.500
138.424;88.494
138.525;88.494
138.626;88.838
138.726;88.878
138.826;88.878
138.926;89.150
139.028;89.219
139.128;89.387
139.228;89.387
139.328;89.416
139.428;89.516
139.528;89.516
139.628;89.537
139.728;89.606
139.828;89.672
139.928;89.672
140.030;89.822
140.130;89.969
140.230;89.969
140.330;90.116
140.430;90.175
140.530;90.209
140.630;90.209
140.730;90.213
140.830;90.194
140.930;90.194
141.030;90.166
141.130;90.147
141.230;90.134
141.330;90.134
141.431;90.119
141.531;90.088
141.631;90.088
141.731;90.062
141.831;90.031
141.931;90.012
142.032;90.012
142.132;90.000
142.232;89.988
142.332;89.988
142.432;89.978
142.532;89.963
142.632;89.944
142.732;89.944
142.832;89.903
142.932;89.844
143.032;89.844
143.132;89.775
143.232;89.706
143.332;89.644
143.433;89.644
143.533;89.572
143.633;89.481
143.733;89.378
143.833;89.378
143.933;89.262
144.033;89.141
144.133;89.141
144.235;89.019
144.335;88.922
144.435;88.838
144.535;88.838
144.635;88.753
144.735;88.662
144.835;88.662
144.935;88.569
145.035;88.475
145.135;88.378
145.235;88.378
145.335;88.272
145.435;88.172
145.535;88.172
145.635;88.050
145.735;87.934
145.835;87.828
145.935;87.828
146.035;87.725
146.136;87.600
146.236;87.600
146.336;87.494
146.437;87.397
146.537;87.316
146.637;87.316
146.737;87.247
146.837;87.150
146.937;87.150
147.037;87.044
147.139;86.937
147.239;86.772
147.339;86.772
147.442;86.609
147.542;86.459
147.642;86.259
147.742;86.259
147.843;86.113
147.943;86.012
148.043;86.012
148.143;85.916
148.243;85.844
148.343;85.803
148.443;85.803
148.543;85.791
148.643;85.775
148.743;85.775
148.843;85.759
148.943;85.756
149.043;85.756
149.143;85.756
149.243;85.759
149.343;85.759
149.443;85.759
149.543;85.759
149.643;85.759
149.743;85.756
149.843;85.756
149.943;85.753
150.043;85.750
150.143;85.750
150.243;85.747
150.342;85.744
150.443;85.744
150.544;85.744
150.644;85.753
150.744;85.769
150.844;85.791
150.944;85.791
151.044;85.825
151.144;85.878
151.244;85.878
151.344;85.944
151.444;86.006
151.544;86.066
151.644;86.066
151.744;86.147
151.844;86.216
151.944;86.216
152.044;86.303
152.144;86.394
152.244;86.481
152.345;86.481
152.445;86.578
152.545;86.703
152.645;86.703
152.745;86.869
152.845;87.094
152.945;87.391
153.045;87.391
153.145;87.759
153.245;88.178
153.345;88.178
153.445;88.613
153.546;89.028
153.646;89.406
153.746;89.406
153.846;89.725
153.946;89.994
154.046;89.994
154.146;90.231
154.246;90.437
154.346;90.622
154.446;90.622
154.546;90.787
154.646;90.950
154.746;90.950
154.846;91.125
154.946;91.328
155.046;91.556
155.146;91.556
155.246;91.838
155.346;92.178
155.446;92.562
155.546;92.562
155.646;92.988
155.746;93.375
155.846;93.375
155.947;93.922
156.047;94.412
156.147;94.838
156.247;94.838
156.348;95.400
156.448;95.887
156.548;95.887
156.648;96.416
156.748;96.959
156.848;97.437
156.948;97.437
157.048;97.794
157.148;98.016
157.248;98.016
157.348;98.134
157.448;98.187
157.548;98.203
157.648;98.203
157.748;98.203
157.848;98.197
157.948;98.197
158.048;97.956
158.148;92.078
158.248;76.416
158.348;76.416
158.448;52.037
158.548;7.219
158.648;7.219
158.748;2.109
158.848;4.275
158.949;2.338
159.049;2.338
159.149;6.694
159.249;17.766
159.349;17.766
159.449;24.128
159.550;28.303
159.650;41.297
159.751;41.297
159.851;57.069
159.951;64.941
160.051;64.941
160.151;71.356
160.252;74.509
160.352;78.497
160.452;78.497
160.554;80.097
160.654;82.144
160.754;82.769
160.854;82.769
160.954;84.000
161.054;84.319
161.154;84.319
161.254;84.947
161.354;85.078
161.454;85.463
161.554;85.463
161.654;85.588
161.754;85.822
161.854;85.822
161.954;86.009
162.054;86.200
162.154;86.275
162.254;86.275
162.354;86.369
162.454;86.409
162.554;86.409
162.654;86.456
162.754;86.544
162.854;86.656
162.954;86.656
163.054;86.825
163.155;86.981
163.255;86.981
163.355;87.072
163.455;87.122
163.555;87.147
163.656;87.147
163.756;87.141
163.856;87.122
163.956;87.122
164.056;87.100
164.156;87.081
164.256;87.072
164.356;87.072
164.456;87.062
164.556;87.044
164.656;87.044
164.756;87.028
164.856;87.012
164.956;87.006
165.056;87.006
165.156;87.000
165.256;86.991
165.356;86.991
165.456;86.981
165.558;86.972
165.658;86.953
165.758;86.953
165.858;86.925
165.958;86.875
166.058;86.875
166.158;86.822
166.258;86.772
166.358;86.731
166.459;86.731
166.559;86.672
166.659;86.606
166.759;86.606
166.859;86.525
166.959;86.437
167.059;86.344
167.159;86.344
167.259;86.256
167.359;86.191
167.459;86.191
167.559;86.141
167.660;86.088
167.759;86.031
167.859;86.031
167.960;85.972
168.060;85.916
168.160;85.916
168.260;85.856
168.360;85.791
168.460;85.719
168.560;85.719
168.660;85.647
168.760;85.578
168.860;85.578
168.960;85.519
169.060;85.466
169.160;85.409
169.260;85.409
169.360;85.347
169.460;85.291
169.561;85.291
169.661;85.244
169.761;85.203
169.861;85.162
169.961;85.162
170.062;85.113
170.162;85.047
170.262;85.047
170.362;84.963
170.462;84.856
170.562;84.750
170.664;84.750
170.764;84.597
170.864;84.472
170.964;84.387
171.064;84.387
171.164;84.297
171.264;84.244
171.365;84.244
171.465;84.197
171.565;84.184
171.665;84.162
171.765;84.162
171.865;84.144
171.965;84.137
172.065;84.137
172.165;84.137
172.265;84.147
172.365;84.156
172.465;84.156
172.566;84.162
172.666;84.169
172.766;84.169
172.866;84.175
172.966;84.175
173.066;84.175
173.166;84.175
173.266;84.172
173.366;84.172
173.466;84.172
173.566;84.172
173.666;84.181
173.766;84.203
173.866;84.203
173.966;84.234
174.066;84.269
174.166;84.312
174.266;84.312
174.366;84.369
174.466;84.437
174.566;84.437
174.666;84.500
174.766;84.569
174.866;84.647
174.966;84.647
